module_id,trait_in,trait_out,in_name,out_name,subpathway_cn,subpathway_en,pathway_class,rule_confidence,ratio_trait,direction_sign,suggested_forward_ratio_expr,suggested_reverse_ratio_expr,suggested_forward_ratio_name,suggested_reverse_ratio_name,fill_rule,note,norm_fwd,norm_rev
M_1208,GCST90200355,GCST90200290,Adenosine 5'-diphosphate (ADP),glycerate,跨支路ratio模块,Cross-branch Ratio Module,跨通路ratio模块,低,GCST90200818,-1.0,glycerate / Adenosine 5'-diphosphate (ADP),Adenosine 5'-diphosphate (ADP) / glycerate,glycerate / Adenosine 5'-diphosphate (ADP),Adenosine 5'-diphosphate (ADP) / glycerate,本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Adenosine 5'-diphosphate (ADP) to glycerate ratio；严格按 reportedTrait 中 'to' 分割：in=Adenosine 5'-diphosphate (ADP), out=glycerate；in/out 分属不同已知Subpathway",glycerate/adenosine 5'-diphosphate (adp),adenosine 5'-diphosphate (adp)/glycerate
M_1209,GCST90200355,GCST90200442,Adenosine 5'-diphosphate (ADP),valine,跨支路ratio模块,Cross-branch Ratio Module,跨通路ratio模块,低,GCST90200820,-1.0,valine / Adenosine 5'-diphosphate (ADP),Adenosine 5'-diphosphate (ADP) / valine,valine / Adenosine 5'-diphosphate (ADP),Adenosine 5'-diphosphate (ADP) / valine,本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Adenosine 5'-diphosphate (ADP) to valine ratio；严格按 reportedTrait 中 'to' 分割：in=Adenosine 5'-diphosphate (ADP), out=valine；in/out 分属不同已知Subpathway",valine/adenosine 5'-diphosphate (adp),adenosine 5'-diphosphate (adp)/valine
M_1210,GCST90200355,GCST90200707,Adenosine 5'-diphosphate (ADP),glycine,跨支路ratio模块,Cross-branch Ratio Module,跨通路ratio模块,低,GCST90200821,-1.0,glycine / Adenosine 5'-diphosphate (ADP),Adenosine 5'-diphosphate (ADP) / glycine,glycine / Adenosine 5'-diphosphate (ADP),Adenosine 5'-diphosphate (ADP) / glycine,本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Adenosine 5'-diphosphate (ADP) to glycine ratio；严格按 reportedTrait 中 'to' 分割：in=Adenosine 5'-diphosphate (ADP), out=glycine；in/out 分属不同已知Subpathway",glycine/adenosine 5'-diphosphate (adp),adenosine 5'-diphosphate (adp)/glycine
M_1211,GCST90200393,GCST90200442,Phosphate,valine,跨支路ratio模块,Cross-branch Ratio Module,跨通路ratio模块,低,GCST90200822,-1.0,valine / Phosphate,Phosphate / valine,valine / Phosphate,Phosphate / valine,本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Phosphate to valine ratio；严格按 reportedTrait 中 'to' 分割：in=Phosphate, out=valine；in/out 分属不同已知Subpathway",valine/phosphate,phosphate/valine
M_1212,GCST90200355,,Adenosine 5'-diphosphate (ADP),N-palmitoyl-sphingosine (d18:1 to 16:0),核苷支路,Nucleoside Branch,核苷酸-辅因子/维生素-外源物代谢,中,GCST90200823,-1.0,N-palmitoyl-sphingosine (d18:1 to 16:0) / Adenosine 5'-diphosphate (ADP),Adenosine 5'-diphosphate (ADP) / N-palmitoyl-sphingosine (d18:1 to 16:0),N-palmitoyl-sphingosine (d18:1 to 16:0) / Adenosine 5'-diphosphate (ADP),Adenosine 5'-diphosphate (ADP) / N-palmitoyl-sphingosine (d18:1 to 16:0),本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Adenosine 5'-diphosphate (ADP) to N-palmitoyl-sphingosine (d18:1 to 16:0) ratio；严格按 reportedTrait 中 'to' 分割：in=Adenosine 5'-diphosphate (ADP), out=N-palmitoyl-sphingosine (d18:1 to 16:0)；仅单侧继承已有Subpathway",n-palmitoyl-sphingosine (d18:1 to 16:0)/adenosine 5'-diphosphate (adp),adenosine 5'-diphosphate (adp)/n-palmitoyl-sphingosine (d18:1 to 16:0)
M_1213,GCST90200355,GCST90199896,Adenosine 5'-diphosphate (ADP),sulfate,跨支路ratio模块,Cross-branch Ratio Module,跨通路ratio模块,低,GCST90200824,-1.0,sulfate / Adenosine 5'-diphosphate (ADP),Adenosine 5'-diphosphate (ADP) / sulfate,sulfate / Adenosine 5'-diphosphate (ADP),Adenosine 5'-diphosphate (ADP) / sulfate,本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Adenosine 5'-diphosphate (ADP) to sulfate ratio；严格按 reportedTrait 中 'to' 分割：in=Adenosine 5'-diphosphate (ADP), out=sulfate；in/out 分属不同已知Subpathway",sulfate/adenosine 5'-diphosphate (adp),adenosine 5'-diphosphate (adp)/sulfate
M_1214,GCST90200393,GCST90199896,Phosphate,sulfate,跨支路ratio模块,Cross-branch Ratio Module,跨通路ratio模块,低,GCST90200825,-1.0,sulfate / Phosphate,Phosphate / sulfate,sulfate / Phosphate,Phosphate / sulfate,本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Phosphate to sulfate ratio；严格按 reportedTrait 中 'to' 分割：in=Phosphate, out=sulfate；in/out 分属不同已知Subpathway",sulfate/phosphate,phosphate/sulfate
M_1215,GCST90200707,GCST90200393,Glycine,phosphate,跨支路ratio模块,Cross-branch Ratio Module,跨通路ratio模块,低,GCST90200826,-1.0,phosphate / Glycine,Glycine / phosphate,phosphate / Glycine,Glycine / phosphate,本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Glycine to phosphate ratio；严格按 reportedTrait 中 'to' 分割：in=Glycine, out=phosphate；in/out 分属不同已知Subpathway",phosphate/glycine,glycine/phosphate
M_1216,GCST90200393,,Phosphate,N-palmitoyl-sphingosine (d18:1 to 16:0),跨支路ratio模块,Cross-branch Ratio Module,跨通路ratio模块,低,GCST90200827,-1.0,N-palmitoyl-sphingosine (d18:1 to 16:0) / Phosphate,Phosphate / N-palmitoyl-sphingosine (d18:1 to 16:0),N-palmitoyl-sphingosine (d18:1 to 16:0) / Phosphate,Phosphate / N-palmitoyl-sphingosine (d18:1 to 16:0),本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Phosphate to N-palmitoyl-sphingosine (d18:1 to 16:0) ratio；严格按 reportedTrait 中 'to' 分割：in=Phosphate, out=N-palmitoyl-sphingosine (d18:1 to 16:0)；in/out 分属不同已知Subpathway",n-palmitoyl-sphingosine (d18:1 to 16:0)/phosphate,phosphate/n-palmitoyl-sphingosine (d18:1 to 16:0)
M_1217,GCST90200321,GCST90200704,Cholate,"bilirubin (Z,Z)",跨支路ratio模块,Cross-branch Ratio Module,跨通路ratio模块,低,GCST90200828,-1.0,"bilirubin (Z,Z) / Cholate","Cholate / bilirubin (Z,Z)","bilirubin (Z,Z) / Cholate","Cholate / bilirubin (Z,Z)",本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Cholate to bilirubin (Z,Z) ratio；严格按 reportedTrait 中 'to' 分割：in=Cholate, out=bilirubin (Z,Z)；in/out 分属不同已知Subpathway","bilirubin (z,z)/cholate","cholate/bilirubin (z,z)"
M_1218,GCST90200704,GCST90200333,"Bilirubin (Z,Z)",taurocholate,跨支路ratio模块,Cross-branch Ratio Module,跨通路ratio模块,低,GCST90200829,-1.0,"taurocholate / Bilirubin (Z,Z)","Bilirubin (Z,Z) / taurocholate","taurocholate / Bilirubin (Z,Z)","Bilirubin (Z,Z) / taurocholate",本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Bilirubin (Z,Z) to taurocholate ratio；严格按 reportedTrait 中 'to' 分割：in=Bilirubin (Z,Z), out=taurocholate；in/out 分属不同已知Subpathway","taurocholate/bilirubin (z,z)","bilirubin (z,z)/taurocholate"
M_1219,GCST90200321,GCST90200357,Cholate,"adenosine 3',5'-cyclic monophosphate (cAMP)",跨支路ratio模块,Cross-branch Ratio Module,跨通路ratio模块,低,GCST90200830,-1.0,"adenosine 3',5'-cyclic monophosphate (cAMP) / Cholate","Cholate / adenosine 3',5'-cyclic monophosphate (cAMP)","adenosine 3',5'-cyclic monophosphate (cAMP) / Cholate","Cholate / adenosine 3',5'-cyclic monophosphate (cAMP)",本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Cholate to adenosine 3',5'-cyclic monophosphate (cAMP) ratio；严格按 reportedTrait 中 'to' 分割：in=Cholate, out=adenosine 3',5'-cyclic monophosphate (cAMP)；in/out 分属不同已知Subpathway","adenosine 3',5'-cyclic monophosphate (camp)/cholate","cholate/adenosine 3',5'-cyclic monophosphate (camp)"
M_1220,GCST90200321,GCST90200393,Cholate,phosphate,跨支路ratio模块,Cross-branch Ratio Module,跨通路ratio模块,低,GCST90200831,-1.0,phosphate / Cholate,Cholate / phosphate,phosphate / Cholate,Cholate / phosphate,本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Cholate to phosphate ratio；严格按 reportedTrait 中 'to' 分割：in=Cholate, out=phosphate；in/out 分属不同已知Subpathway",phosphate/cholate,cholate/phosphate
M_1221,GCST90200355,GCST90200304,Adenosine 5'-diphosphate (ADP),citrate,跨支路ratio模块,Cross-branch Ratio Module,跨通路ratio模块,低,GCST90200832,-1.0,citrate / Adenosine 5'-diphosphate (ADP),Adenosine 5'-diphosphate (ADP) / citrate,citrate / Adenosine 5'-diphosphate (ADP),Adenosine 5'-diphosphate (ADP) / citrate,本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Adenosine 5'-diphosphate (ADP) to citrate ratio；严格按 reportedTrait 中 'to' 分割：in=Adenosine 5'-diphosphate (ADP), out=citrate；in/out 分属不同已知Subpathway",citrate/adenosine 5'-diphosphate (adp),adenosine 5'-diphosphate (adp)/citrate
M_1222,GCST90200321,GCST90200356,Cholate,adenosine 5'-monophosphate (AMP),跨支路ratio模块,Cross-branch Ratio Module,跨通路ratio模块,低,GCST90200833,-1.0,adenosine 5'-monophosphate (AMP) / Cholate,Cholate / adenosine 5'-monophosphate (AMP),adenosine 5'-monophosphate (AMP) / Cholate,Cholate / adenosine 5'-monophosphate (AMP),本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Cholate to adenosine 5'-monophosphate (AMP) ratio；严格按 reportedTrait 中 'to' 分割：in=Cholate, out=adenosine 5'-monophosphate (AMP)；in/out 分属不同已知Subpathway",adenosine 5'-monophosphate (amp)/cholate,cholate/adenosine 5'-monophosphate (amp)
M_1223,GCST90200355,GCST90199638,Adenosine 5'-diphosphate (ADP),glycerol 3-phosphate,跨支路ratio模块,Cross-branch Ratio Module,跨通路ratio模块,低,GCST90200834,-1.0,glycerol 3-phosphate / Adenosine 5'-diphosphate (ADP),Adenosine 5'-diphosphate (ADP) / glycerol 3-phosphate,glycerol 3-phosphate / Adenosine 5'-diphosphate (ADP),Adenosine 5'-diphosphate (ADP) / glycerol 3-phosphate,本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Adenosine 5'-diphosphate (ADP) to glycerol 3-phosphate ratio；严格按 reportedTrait 中 'to' 分割：in=Adenosine 5'-diphosphate (ADP), out=glycerol 3-phosphate；in/out 分属不同已知Subpathway",glycerol 3-phosphate/adenosine 5'-diphosphate (adp),adenosine 5'-diphosphate (adp)/glycerol 3-phosphate
M_1224,GCST90200393,GCST90200318,Phosphate,acetoacetate,其他/待定,Other/Undetermined,核苷酸-辅因子/维生素-外源物代谢,中,GCST90200883,-1.0,acetoacetate / Phosphate,Phosphate / acetoacetate,acetoacetate / Phosphate,Phosphate / acetoacetate,本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Phosphate to acetoacetate ratio；严格按 reportedTrait 中 'to' 分割：in=Phosphate, out=acetoacetate；in/out 命中相同Subpathway",acetoacetate/phosphate,phosphate/acetoacetate
M_1225,GCST90200435,,Mannose,N-acetylglucosamine to N-acetylgalactosamine,跨支路ratio模块,Cross-branch Ratio Module,跨通路ratio模块,低,GCST90200884,-1.0,N-acetylglucosamine to N-acetylgalactosamine / Mannose,Mannose / N-acetylglucosamine to N-acetylgalactosamine,N-acetylglucosamine to N-acetylgalactosamine / Mannose,Mannose / N-acetylglucosamine to N-acetylgalactosamine,本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Mannose to N-acetylglucosamine to N-acetylgalactosamine ratio；严格按 reportedTrait 中 'to' 分割：in=Mannose, out=N-acetylglucosamine to N-acetylgalactosamine；in/out 分属不同已知Subpathway",n-acetylglucosamine to n-acetylgalactosamine/mannose,mannose/n-acetylglucosamine to n-acetylgalactosamine
M_1226,GCST90200365,GCST90200304,Phenylpyruvate,citrate,丙酮酸入口,Pyruvate Entry Branch,Ratio-derived module,中,GCST90200885,-1.0,citrate / Phenylpyruvate,Phenylpyruvate / citrate,citrate / Phenylpyruvate,Phenylpyruvate / citrate,本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Phenylpyruvate to citrate ratio；严格按 reportedTrait 中 'to' 分割：in=Phenylpyruvate, out=citrate；in/out 命中相同Subpathway",citrate/phenylpyruvate,phenylpyruvate/citrate
M_1227,GCST90200365,GCST90200300,Phenylpyruvate,4-hydroxyphenylpyruvate,丙酮酸入口,Phenylalanine/Tyrosine Branch,芳香族氨基酸-吲哚/组氨酸-微生物共代谢,中,GCST90200886,-1.0,4-hydroxyphenylpyruvate / Phenylpyruvate,Phenylpyruvate / 4-hydroxyphenylpyruvate,4-hydroxyphenylpyruvate / Phenylpyruvate,Phenylpyruvate / 4-hydroxyphenylpyruvate,本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Phenylpyruvate to 4-hydroxyphenylpyruvate ratio；严格按 reportedTrait 中 'to' 分割：in=Phenylpyruvate, out=4-hydroxyphenylpyruvate；in/out 命中相同Subpathway",4-hydroxyphenylpyruvate/phenylpyruvate,phenylpyruvate/4-hydroxyphenylpyruvate
M_1228,GCST90200368,GCST90200378,Cholesterol,cortisol,类固醇前体/激素支路,Steroid Precursor/Hormone Branch,类固醇-胆汁酸-葡萄糖醛酸化代谢,中,GCST90200887,-1.0,cortisol / Cholesterol,Cholesterol / cortisol,cortisol / Cholesterol,Cholesterol / cortisol,本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Cholesterol to cortisol ratio；严格按 reportedTrait 中 'to' 分割：in=Cholesterol, out=cortisol；in/out 命中相同Subpathway",cortisol/cholesterol,cholesterol/cortisol
M_1229,GCST90200304,GCST90200300,Citrate,4-hydroxyphenylpyruvate,丙酮酸入口,Pyruvate Entry Branch,Ratio-derived module,中,GCST90200888,-1.0,4-hydroxyphenylpyruvate / Citrate,Citrate / 4-hydroxyphenylpyruvate,4-hydroxyphenylpyruvate / Citrate,Citrate / 4-hydroxyphenylpyruvate,本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Citrate to 4-hydroxyphenylpyruvate ratio；严格按 reportedTrait 中 'to' 分割：in=Citrate, out=4-hydroxyphenylpyruvate；in/out 命中相同Subpathway",4-hydroxyphenylpyruvate/citrate,citrate/4-hydroxyphenylpyruvate
M_1230,GCST90200368,GCST90200333,Cholesterol,taurocholate,跨支路ratio模块,Cross-branch Ratio Module,跨通路ratio模块,低,GCST90200889,-1.0,taurocholate / Cholesterol,Cholesterol / taurocholate,taurocholate / Cholesterol,Cholesterol / taurocholate,本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Cholesterol to taurocholate ratio；严格按 reportedTrait 中 'to' 分割：in=Cholesterol, out=taurocholate；in/out 分属不同已知Subpathway",taurocholate/cholesterol,cholesterol/taurocholate
M_1231,GCST90200378,GCST90200333,Cortisol,taurocholate,跨支路ratio模块,Cross-branch Ratio Module,跨通路ratio模块,低,GCST90200890,-1.0,taurocholate / Cortisol,Cortisol / taurocholate,taurocholate / Cortisol,Cortisol / taurocholate,本行为由未匹配ratio直接生成的新模块：严格按 reportedTrait 中 'to' 分割，并去除末尾 ratio；to 前边=in，to 后边=out；因此 direction_sign=-1。,"来源reportedTrait=Cortisol to taurocholate ratio；严格按 reportedTrait 中 'to' 分割：in=Cortisol, out=taurocholate；in/out 分属不同已知Subpathway",taurocholate/cortisol,cortisol/taurocholate
